id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2509940593,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-117m2-aluguel-RS8500-id-2509940593/,"Apartamento com 3 Quartos para Aluguel, 117m²","Rua José Antônio Coelho, 103 - Vila Mariana, São Paulo - SP",117,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",R$ 8.500 /mês,R$ 1.000,São Paulo,2021-05-11 17:56
2511738296,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-47m2-aluguel-RS2300-id-2511738296/,"Apartamento com Quarto para Aluguel, 47m²","Rua Constantino de Sousa, 914 - Campo Belo, São Paulo - SP",47,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Ar-condicionado
Elevador
Condomínio fechado",R$ 2.300 /mês,R$ 837,São Paulo,2021-05-11 17:56
2517380892,https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-boa-vista-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2350-id-2517380892/,"Apartamento com Quarto para Aluguel, 45m²","Rua São José, 150 - Alto Da Boa Vista, São Paulo - SP",45,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",R$ 2.350 /mês,R$ 550,São Paulo,2021-05-11 17:56
2503395047,https://www.vivareal.com.br/imovel/apartamento-4-quartos-sumarezinho-zona-oeste-sao-paulo-com-garagem-180m2-aluguel-RS8500-id-2503395047/,"Apartamento com 4 Quartos para Aluguel, 180m²","Avenida das Corujas, 584 - Sumarezinho, São Paulo - SP",180,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Academia
Ar-condicionado
Elevador
Aceita animais",R$ 8.500 /mês,,São Paulo,2021-05-11 17:56
2516531723,https://www.vivareal.com.br/imovel/apartamento-2-quartos-planalto-paulista-zona-sul-sao-paulo-com-garagem-71m2-aluguel-RS4000-id-2516531723/,"Apartamento com 2 Quartos para Aluguel, 71m²","Avenida Moaci, 534 - Planalto Paulista, São Paulo - SP",71,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Aceita animais",R$ 4.000 /mês,R$ 770,São Paulo,2021-05-11 17:56
2508865051,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-54m2-aluguel-RS5750-id-2508865051/,"Apartamento com Quarto para Aluguel, 54m²","Praça Augusto Rademaker Grunewald, 111 - Vila Olímpia, São Paulo - SP",54,1 Quarto,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Varanda gourmet
Academia
Ar-condicionado",R$ 5.750 /mês,R$ 800,São Paulo,2021-05-11 17:56
2514678108,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lapa-zona-oeste-sao-paulo-com-garagem-67m2-aluguel-RS3300-id-2514678108/,"Apartamento com 2 Quartos para Aluguel, 67m²","Rua Faustolo, 1101 - Lapa, São Paulo - SP",67,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 3.300 /mês,R$ 515,São Paulo,2021-05-11 17:56
2504820412,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-130m2-aluguel-RS8800-id-2504820412/,"Apartamento com 3 Quartos para Aluguel, 130m²","Rua Pensilvânia, 1342 - Cidade Monções, São Paulo - SP",130,3 Quartos,5 Banheiros,3 Vagas,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 8.800 /mês,R$ 1.600,São Paulo,2021-05-11 17:56
2503079582,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-deodoro-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS1600-id-2503079582/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Basílio da Cunha - Vila Deodoro, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Salão de festas",R$ 1.600 /mês,R$ 1.435,São Paulo,2021-05-11 17:56
2518583346,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cruzeiro-zona-sul-sao-paulo-com-garagem-41m2-aluguel-RS2500-id-2518583346/,"Apartamento com Quarto para Aluguel, 41m²","Rua Luís Correia de Melo, 250 - Vila Cruzeiro, São Paulo - SP",41,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 2.500 /mês,R$ 370,São Paulo,2021-05-11 17:56
2512100083,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-madalena-zona-oeste-sao-paulo-60m2-aluguel-RS6000-id-2512100083/,"Apartamento com Quarto para Aluguel, 60m²","Rua Girassol, 998 - Vila Madalena, São Paulo - SP",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",R$ 6.000 /mês,,São Paulo,2021-05-11 17:56
2514230893,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-75m2-aluguel-RS2600-id-2514230893/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Cunha Gago, 235 - Pinheiros, São Paulo - SP",75,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Aceita animais
Bicicletário",R$ 2.600 /mês,R$ 550,São Paulo,2021-05-11 17:56
2508310592,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-sonia-zona-oeste-sao-paulo-com-garagem-65m2-aluguel-RS1500-id-2508310592/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Santa Crescência, 85 - Vila Sônia, São Paulo - SP",65,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Elevador
Aceita animais
Jardim
Salão de festas",R$ 1.500 /mês,R$ 660,São Paulo,2021-05-11 17:56
2517302742,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-72m2-aluguel-RS2400-id-2517302742/,"Apartamento com 2 Quartos para Aluguel, 72m²","Alameda Campinas, 1521 - Jardim Paulista, São Paulo - SP",72,2 Quartos,2 Banheiros,1 Vaga,,R$ 2.400 /mês,R$ 1.262,São Paulo,2021-05-11 17:56
2509600401,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-95m2-aluguel-RS2600-id-2509600401/,"Apartamento com 3 Quartos para Aluguel, 95m²","Vila Mariana, São Paulo - SP",95,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Portão eletrônico",R$ 2.600 /mês,R$ 642,São Paulo,2021-05-11 17:56
2517992613,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-38m2-aluguel-RS1700-id-2517992613/,"Apartamento com Quarto para Aluguel, 38m²","Rua Herculano de Freitas, 131 - Bela Vista, São Paulo - SP",38,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Portaria 24h
Cozinha americana",R$ 1.700 /mês,R$ 680,São Paulo,2021-05-11 17:56
2518566324,https://www.vivareal.com.br/imovel/apartamento-3-quartos-liberdade-centro-sao-paulo-com-garagem-79m2-aluguel-RS2800-id-2518566324/,"Apartamento com 3 Quartos para Aluguel, 79m²","Rua Galvão Bueno, 499 - Liberdade, São Paulo - SP",79,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Academia
Churrasqueira
Condomínio fechado
Jardim",R$ 2.800 /mês,R$ 570,São Paulo,2021-05-11 17:56
2513985380,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-63m2-aluguel-RS3500-id-2513985380/,"Apartamento com 2 Quartos para Aluguel, 63m²","Rua Alves Guimarães, 642 - Pinheiros, São Paulo - SP",63,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 3.500 /mês,R$ 730,São Paulo,2021-05-11 17:56
2518365772,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-38m2-aluguel-RS2983-id-2518365772/,"Apartamento com Quarto para Aluguel, 38m²","Rua Sansão Alves dos Santos, 56 - Cidade Monções, São Paulo - SP",38,1 Quarto,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 2.983 /mês,R$ 1.200,São Paulo,2021-05-11 17:56
2517201692,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-funda-zona-oeste-sao-paulo-33m2-aluguel-RS1900-id-2517201692/,"Apartamento com 2 Quartos para Aluguel, 33m²","Rua Cônego Vicente Miguel Marino, 29 - Barra Funda, São Paulo - SP",33,2 Quartos,1 Banheiro,-- Vaga,"Academia
Churrasqueira
Elevador
Condomínio fechado
Aceita animais",R$ 1.900 /mês,R$ 250,São Paulo,2021-05-11 17:56
2427467162,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-25m2-aluguel-RS1950-id-2427467162/,"Apartamento com Quarto para Aluguel, 25m²","Rua Augusta - Consolação, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,"Academia
Ar-condicionado
Espaço gourmet
Móvel planejado
Área de lazer",R$ 1.950 /mês,R$ 380,São Paulo,2021-05-11 17:56
2512769454,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-centro-sao-paulo-com-garagem-70m2-aluguel-RS2700-id-2512769454/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Álvaro de Carvalho, 134 - Centro, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda gourmet
Academia
Churrasqueira
Elevador",R$ 2.700 /mês,R$ 880,São Paulo,2021-05-11 17:56
2519140974,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS4200-id-2519140974/,"Apartamento com Quarto para Aluguel, 45m²","Rua Pedroso Alvarenga, 505 - Itaim Bibi, São Paulo - SP",45,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Aceita animais
Jardim
Salão de festas",R$ 4.200 /mês,R$ 785,São Paulo,2021-05-11 17:56
2503146353,https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-72m2-aluguel-RS1500-id-2503146353/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rua Coronel Camisão, 409 - Butantã, São Paulo - SP",72,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Elevador
Playground
Portaria 24h",R$ 1.500 /mês,R$ 1.048,São Paulo,2021-05-11 17:56
2515763212,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cecilia-centro-sao-paulo-100m2-aluguel-RS2700-id-2515763212/,"Apartamento com 2 Quartos para Aluguel, 100m²","Rua São Vicente de Paulo, 199 - Santa Cecília, São Paulo - SP",100,2 Quartos,2 Banheiros,-- Vaga,,R$ 2.700 /mês,R$ 766,São Paulo,2021-05-11 17:56
2504683746,https://www.vivareal.com.br/imovel/apartamento-1-quartos-republica-centro-sao-paulo-com-garagem-46m2-aluguel-RS2800-id-2504683746/,"Apartamento com Quarto para Aluguel, 46m²","Praça Júlio Mesquita, 97 - República, São Paulo - SP",46,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",R$ 2.800 /mês,R$ 390,São Paulo,2021-05-11 17:56
2500595616,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS2560-id-2500595616/,"Apartamento com 2 Quartos para Aluguel, 70m²","Praça General Gentil Falcão, 175 - Brooklin, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Jardim
Playground",R$ 2.560 /mês,R$ 720,São Paulo,2021-05-11 17:56
2508304638,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-buarque-centro-sao-paulo-com-garagem-50m2-aluguel-RS2000-id-2508304638/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Marquês de Itu, 181 - Vila Buarque, São Paulo - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Elevador
Aceita animais
Salão de festas
Portaria 24h",R$ 2.000 /mês,R$ 1.050,São Paulo,2021-05-11 17:56
2489112175,https://www.vivareal.com.br/imovel/apartamento-1-quartos-sumare-zona-oeste-sao-paulo-com-garagem-50m2-aluguel-RS1800-id-2489112175/,"Apartamento com Quarto para Aluguel, 50m²","Rua André Casado, 215 - Sumaré, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Elevador
Condomínio fechado
Aceita animais",R$ 1.800 /mês,R$ 670,São Paulo,2021-05-11 17:56
2500962645,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-40m2-aluguel-RS2300-id-2500962645/,"Apartamento com Quarto para Aluguel, 40m²","Rua Dona Antônia de Queirós, 180 - Consolação, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",R$ 2.300 /mês,R$ 480,São Paulo,2021-05-11 17:56
2514050602,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS6000-id-2514050602/,"Apartamento com 2 Quartos para Aluguel, 80m²","Alameda Joaquim Eugênio de Lima, 711 - Jardim Paulista, São Paulo - SP",80,2 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 6.000 /mês,R$ 1.000,São Paulo,2021-05-11 17:56
2518232960,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mascote-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS1350-id-2518232960/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Santa Catarina, 1531 - Vila Mascote, São Paulo - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Espaço gourmet",R$ 1.350 /mês,R$ 680,São Paulo,2021-05-11 17:56
2489045190,https://www.vivareal.com.br/imovel/apartamento-2-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS2190-id-2489045190/,"Apartamento com 2 Quartos para Aluguel, 60m²","Alameda Jauaperi, 943 - Indianópolis, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Playground
Salão de festas
Bicicletário",R$ 2.190 /mês,R$ 510,São Paulo,2021-05-11 17:56
2514419927,https://www.vivareal.com.br/imovel/apartamento-2-quartos-higienopolis-centro-sao-paulo-62m2-aluguel-RS1811-id-2514419927/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Dona Veridiana, 521 - Higienópolis, São Paulo - SP",62,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Aceita animais
Bicicletário
Portaria 24h
Acesso para deficientes",R$ 1.811 /mês,R$ 689,São Paulo,2021-05-11 17:56
2506826777,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cerqueira-cesar-centro-sao-paulo-25m2-aluguel-RS2490-id-2506826777/,"Apartamento com Quarto para Aluguel, 25m²","Rua Cristiano Viana, 950 - Cerqueira César, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 2.490 /mês,R$ 180,São Paulo,2021-05-11 17:56
2480578584,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-gomes-zona-oeste-sao-paulo-20m2-aluguel-RS890-id-2480578584/,"Apartamento com Quarto para Aluguel, 20m²","Rua Pereira do Lago, 309 - Vila Gomes, São Paulo - SP",20,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Condomínio fechado",R$ 890 /mês,,São Paulo,2021-05-11 17:56
2517980191,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-zona-oeste-sao-paulo-62m2-aluguel-RS2000-id-2517980191/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Heitor Penteado, 2111 - Sumarezinho, São Paulo - SP",62,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Condomínio fechado
Portaria 24h
Portão eletrônico",R$ 2.000 /mês,R$ 564,São Paulo,2021-05-11 17:56
2516332012,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS2490-id-2516332012/,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Manuel da Nóbrega, 604 - Paraíso, São Paulo - SP",75,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Aceita animais
Jardim
Playground
Salão de festas",R$ 2.490 /mês,R$ 927,São Paulo,2021-05-11 17:56
2511843132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-analia-franco-zona-leste-sao-paulo-com-garagem-156m2-aluguel-RS3800-id-2511843132/,"Apartamento com 3 Quartos para Aluguel, 156m²","Rua Professor João de Oliveira Torres, 364 - Jardim Anália Franco, São Paulo - SP",156,3 Quartos,5 Banheiros,2 Vagas,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 3.800 /mês,R$ 1.926,São Paulo,2021-05-11 17:56
2514793656,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-com-garagem-42m2-aluguel-RS1400-id-2514793656/,"Apartamento com Quarto para Aluguel, 42m²","Rua São Vicente de Paulo, 124 - Santa Cecília, São Paulo - SP",42,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Ar-condicionado
Elevador
Portaria 24h",R$ 1.400 /mês,R$ 906,São Paulo,2021-05-11 17:56
2516200200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-mooca-zona-leste-sao-paulo-com-garagem-90m2-aluguel-RS1600-id-2516200200/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Sara Bernhard, 355 - Alto da Mooca, São Paulo - SP",90,3 Quartos,2 Banheiros,1 Vaga,"Aceita animais
Jardim
Playground
Salão de festas
Portaria 24h",R$ 1.600 /mês,R$ 590,São Paulo,2021-05-11 17:56
2518078398,https://www.vivareal.com.br/imovel/apartamento-1-quartos-paraiso-zona-sul-sao-paulo-60m2-aluguel-RS1800-id-2518078398/,"Apartamento com Quarto para Aluguel, 60m²","Rua Coronel Oscar Porto - Paraíso, São Paulo - SP",60,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Portaria 24h
Closet",R$ 1.800 /mês,R$ 890,São Paulo,2021-05-11 17:56
2508534829,https://www.vivareal.com.br/imovel/apartamento-4-quartos-planalto-paulista-zona-sul-sao-paulo-175m2-aluguel-RS2900-id-2508534829/,"Apartamento com 4 Quartos para Aluguel, 175m²","Alameda dos Guaramomis, 362 - Planalto Paulista, São Paulo - SP",175,4 Quartos,6 Banheiros,-- Vaga,"Piscina
Academia
Churrasqueira
Elevador
Aceita animais",R$ 2.900 /mês,R$ 3.200,São Paulo,2021-05-11 17:56
2518222180,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-gomes-cardim-zona-leste-sao-paulo-com-garagem-72m2-aluguel-RS2500-id-2518222180/,"Apartamento com 3 Quartos para Aluguel, 72m²","Rua Serra de Bragança, 953 - Vila Gomes Cardim, São Paulo - SP",72,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 2.500 /mês,R$ 600,São Paulo,2021-05-11 17:56
2516432721,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-55m2-aluguel-RS3500-id-2516432721/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Comendador Miguel Calfat, 183 - Vila Nova Conceição, São Paulo - SP",55,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Aceita animais",R$ 3.500 /mês,R$ 850,São Paulo,2021-05-11 17:56
2518653581,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-primavera-zona-leste-sao-paulo-com-garagem-50m2-aluguel-RS2200-id-2518653581/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Brito Peixoto - Vila Primavera, São Paulo - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Aceita animais",R$ 2.200 /mês,R$ 500,São Paulo,2021-05-11 17:56
2518940365,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mafra-zona-leste-sao-paulo-com-garagem-64m2-aluguel-RS2100-id-2518940365/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Visconde de Balsemão, 20 - Vila Mafra, São Paulo - SP",64,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",R$ 2.100 /mês,R$ 465,São Paulo,2021-05-11 17:56
2503624821,https://www.vivareal.com.br/imovel/apartamento-1-quartos-higienopolis-centro-sao-paulo-45m2-aluguel-RS2200-id-2503624821/,"Apartamento com Quarto para Aluguel, 45m²","Rua Martinico Prado, 128 - Higienópolis, São Paulo - SP",45,1 Quarto,1 Banheiro,-- Vaga,"Jardim
Portaria 24h
Cozinha americana",R$ 2.200 /mês,R$ 400,São Paulo,2021-05-11 17:56
2518601784,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-40m2-aluguel-RS1500-id-2518601784/,"Apartamento com Quarto para Aluguel, 40m²","Alameda Barros, 142 - Santa Cecília, São Paulo - SP",40,1 Quarto,1 Banheiro,-- Vaga,"Aceita animais
Jardim
Portaria 24h
Acesso para deficientes",R$ 1.500 /mês,R$ 450,São Paulo,2021-05-11 17:56
2516693509,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paraiso-do-morumbi-zona-sul-sao-paulo-com-garagem-200m2-aluguel-RS6000-id-2516693509/,"Apartamento com 4 Quartos para Aluguel, 200m²","Rua Deputado Laércio Corte, 951 - Paraíso do Morumbi, São Paulo - SP",200,4 Quartos,6 Banheiros,3 Vagas,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 6.000 /mês,R$ 1.850,São Paulo,2021-05-11 17:56
2514678107,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS2900-id-2514678107/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua França Pinto, 1255 - Vila Mariana, São Paulo - SP",80,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Jardim
Salão de festas",R$ 2.900 /mês,R$ 760,São Paulo,2021-05-11 17:56
2513979321,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-50m2-aluguel-RS2700-id-2513979321/,"Apartamento com Quarto para Aluguel, 50m²","Rua Doutor Plínio Barreto, 173 - Bela Vista, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Elevador
Espaço gourmet
Jardim",R$ 2.700 /mês,R$ 429,São Paulo,2021-05-11 17:56
2518701694,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-33m2-aluguel-RS2200-id-2518701694/,"Apartamento com Quarto para Aluguel, 33m²","Rua Coronel Luís Barroso, 582 - Santo Amaro, São Paulo - SP",33,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 2.200 /mês,R$ 600,São Paulo,2021-05-11 17:56
2518792674,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cecilia-centro-sao-paulo-com-garagem-60m2-aluguel-RS2500-id-2518792674/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Tupi, 103 - Santa Cecília, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Aceita animais",R$ 2.500 /mês,R$ 816,São Paulo,2021-05-11 17:56
