,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,neighborhood
2796,2516973209,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-monumento-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS1850-id-2516973209/,"Apartamento com 2 Quartos para Aluguel, 65m²","Avenida Dom Pedro I - Vila Monumento, São Paulo - SP",65,2,1,1,nan,1850,250,São Paulo,2021-05-11 18:13, Vila Monumento
2797,2517733684,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-47m2-aluguel-RS3400-id-2517733684/,"Apartamento com 2 Quartos para Aluguel, 47m²","Rua Martiniano de Carvalho, 1049 - Bela Vista, São Paulo - SP",47,2,1,1,"Piscina
Academia
Elevador
Espaço gourmet
Aceita animais",3400,1092,São Paulo,2021-05-11 18:13, Bela Vista
2798,2519110493,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-matilde-zona-leste-sao-paulo-com-garagem-61m2-venda-RS430000-id-2519110493/,Apartamento com 2 Quartos para Venda/Aluguel 61m²,"Vila Matilde, São Paulo - SP",61,2,2,1,"Piscina
Varanda
Churrasqueira
Elevador
Cozinha",1800,640,São Paulo,2021-05-11 18:13, SP
2799,2509312680,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-74m2-venda-RS600000-id-2509312680/,Apartamento com 2 Quartos para Venda/Aluguel 74m²,"Brooklin, São Paulo - SP",74,2,2,1,"Elevador
Interfone
Sistema de alarme",2200,1000,São Paulo,2021-05-11 18:13, SP
2800,2514229878,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-40m2-venda-RS330000-id-2514229878/,Apartamento com Quarto à Venda/Aluguel 40m²,"Rua Cipriano Barata - Ipiranga, São Paulo - SP",40,1,1,1,"Elevador
Condomínio fechado
Área de serviço
Aceita animais",1400,700,São Paulo,2021-05-11 18:13, Ipiranga
2801,2507558799,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS5500-id-2507558799/,"Apartamento com 3 Quartos para Aluguel, 70m²","Vila Mariana, São Paulo - SP",70,3,2,1,"Piscina
Varanda
Varanda gourmet
Churrasqueira
Ar-condicionado",5500,780,São Paulo,2021-05-11 18:13, SP
2802,2517859002,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-heliopolis-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS1190-id-2517859002/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Freire Brayner - Vila Heliopolis, São Paulo - SP",65,2,1,1,nan,1190,350,São Paulo,2021-05-11 18:13, Vila Heliopolis
2803,2516291591,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-indiana-zona-oeste-sao-paulo-com-garagem-95m2-aluguel-RS2700-id-2516291591/,"Apartamento com 3 Quartos para Aluguel, 95m²","Rua Corinto - Vila Indiana, São Paulo - SP",95,3,3,2,"Piscina
Playground
Salão de festas",2700,1180,São Paulo,2021-05-11 18:13, Vila Indiana
2804,2507478476,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS6400-id-2507478476/,"Apartamento com 2 Quartos para Aluguel, 70m²","Jardim Paulista, São Paulo - SP",70,2,2,1,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",6400,1300,São Paulo,2021-05-11 18:13, SP
2805,2511975208,https://www.vivareal.com.br/imovel/apartamento-1-quartos-republica-centro-sao-paulo-com-garagem-32m2-aluguel-RS1000-id-2511975208/,"Apartamento com Quarto para Aluguel, 32m²","Rua Marquês de Itu, 181 - República, São Paulo - SP",32,1,1,1,"Piscina
Academia
Elevador
Condomínio fechado
Aceita animais",1000,617,São Paulo,2021-05-11 18:13, República
2806,2515919810,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS1900-id-2515919810/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Professor Manoelito de Ornellas - Chácara Santo Antônio, São Paulo - SP",80,2,2,1,"Garagem
Cozinha",1900,850,São Paulo,2021-05-11 18:13, Chácara Santo Antônio
2808,2512102546,https://www.vivareal.com.br/imovel/apartamento-3-quartos-real-parque-zona-sul-sao-paulo-com-garagem-129m2-aluguel-RS4000-id-2512102546/,"Apartamento com 3 Quartos para Aluguel, 129m²","Avenida São Paulo Antigo, 266 - Real Parque, São Paulo - SP",129,3,5,3,"Mobiliado
Varanda
Churrasqueira
Ar-condicionado
Área de serviço",4000,2200,São Paulo,2021-05-11 18:14, Real Parque
2809,2518924286,https://www.vivareal.com.br/imovel/apartamento-2-quartos-higienopolis-centro-sao-paulo-com-garagem-70m2-aluguel-RS3490-id-2518924286/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Imaculada Conceição, 156 - Higienópolis, São Paulo - SP",70,2,2,2,"Varanda gourmet
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",3490,796,São Paulo,2021-05-11 18:14, Higienópolis
2810,2518891390,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacara-inglesa-zona-sul-sao-paulo-com-garagem-60m2-venda-RS395000-id-2518891390/,Apartamento com 2 Quartos para Venda/Aluguel 60m²,"Chácara Inglesa, São Paulo - SP",60,2,1,1,"Varanda
Churrasqueira
Garagem
Elevador
Cozinha",1600,687,São Paulo,2021-05-11 18:14, SP
2811,2516068714,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-taquaral-zona-sul-sao-paulo-com-garagem-92m2-aluguel-RS4500-id-2516068714/,"Apartamento com 3 Quartos para Aluguel, 92m²","Avenida Sargento Geraldo Sant'Ana, 660 - Jardim Taquaral, São Paulo - SP",92,3,2,2,"Mobiliado
Piscina
Varanda
Academia
Churrasqueira",4500,840,São Paulo,2021-05-11 18:14, Jardim Taquaral
2812,2517049977,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tatuape-zona-leste-sao-paulo-com-garagem-63m2-aluguel-RS2000-id-2517049977/,"Apartamento com 3 Quartos para Aluguel, 63m²","Rua Arnaldo Cintra, 416 - Tatuapé, São Paulo - SP",63,3,2,1,nan,2000,380,São Paulo,2021-05-11 18:14, Tatuapé
2813,2503930493,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-220m2-aluguel-RS20000-id-2503930493/,"Apartamento com 3 Quartos para Aluguel, 220m²","Rua Flórida, 1901 - Brooklin, São Paulo - SP",220,3,5,3,"Mobiliado
Piscina
Varanda
Academia
Ar-condicionado",20000,3200,São Paulo,2021-05-11 18:14, Brooklin
2814,2503677779,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-romana-zona-oeste-sao-paulo-com-garagem-172m2-aluguel-RS7700-id-2503677779/,"Apartamento com 4 Quartos para Aluguel, 172m²","Rua Fábia - Vila Romana, São Paulo - SP",172,4,5,4,"Varanda gourmet
Academia
Garagem
Cozinha
Área de serviço",7700,1856,São Paulo,2021-05-11 18:14, Vila Romana
2815,2517517116,https://www.vivareal.com.br/imovel/apartamento-3-quartos-granja-julieta-zona-sul-sao-paulo-com-garagem-84m2-venda-RS695000-id-2517517116/,Apartamento com 3 Quartos à Venda/Aluguel 84m²,"Avenida Professor Alceu Maynard Araújo - Granja Julieta, São Paulo - SP",84,3,3,1,"Piscina
Academia
Elevador
Condomínio fechado
Jardim",2700,850,São Paulo,2021-05-11 18:14, Granja Julieta
2816,2517510120,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ema-zona-leste-sao-paulo-com-garagem-72m2-aluguel-RS2300-id-2517510120/,"Apartamento com 2 Quartos para Aluguel, 72m²","Avenida Vila Ema - Vila Ema, São Paulo - SP",72,2,2,1,"Academia
Churrasqueira
Ar-condicionado
Elevador
Playground",2300,920,São Paulo,2021-05-11 18:14, Vila Ema
2817,2517269803,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-35m2-aluguel-RS1700-id-2517269803/,"Apartamento com Quarto para Aluguel, 35m²","Rua Martiniano de Carvalho, 668 - Bela Vista, São Paulo - SP",35,1,1,1,"Condomínio fechado
Jardim
Portaria 24h
Armário embutido
Armário na cozinha",1700,550,São Paulo,2021-05-11 18:14, Bela Vista
2818,2513655585,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-66m2-venda-RS870000-id-2513655585/,Apartamento com Quarto à Venda/Aluguel 66m²,"Rua Bacaetava, 35 - Brooklin, São Paulo - SP",66,1,2,2,"Piscina
Churrasqueira
Academia
Condomínio fechado
Espaço gourmet",4500,1147,São Paulo,2021-05-11 18:14, Brooklin
2819,2508406779,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-romana-zona-oeste-sao-paulo-com-garagem-94m2-aluguel-RS3960-id-2508406779/,"Apartamento com 3 Quartos para Aluguel, 94m²","Rua Faustolo, 1018 - Vila Romana, São Paulo - SP",94,3,3,2,"Piscina
Academia
Churrasqueira
Elevador
Área de serviço",3960,1100,São Paulo,2021-05-11 18:14, Vila Romana
2820,2506977975,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aeroporto-zona-sul-sao-paulo-com-garagem-90m2-aluguel-RS1999-id-2506977975/,"Apartamento com 2 Quartos para Aluguel, 90m²","Rua Sebastião Paes, 242 - Jardim Aeroporto, São Paulo - SP",90,2,2,1,"Mobiliado
Piscina
Varanda
Elevador
Condomínio fechado",1999,1842,São Paulo,2021-05-11 18:14, Jardim Aeroporto
2821,2517132403,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-63m2-venda-RS700000-id-2517132403/,Apartamento com 2 Quartos para Venda/Aluguel 63m²,"Rua Afonso Celso, 171 - Vila Mariana, São Paulo - SP",63,2,2,1,nan,2500,745,São Paulo,2021-05-11 18:14, Vila Mariana
2822,2515551274,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-48m2-aluguel-RS3750-id-2515551274/,"Apartamento com Quarto para Aluguel, 48m²","Rua Arruda Alvim, 94 - Pinheiros, São Paulo - SP",48,1,1,1,"Piscina
Varanda
Varanda gourmet
Academia
Churrasqueira",3750,740,São Paulo,2021-05-11 18:14, Pinheiros
2823,2517688684,https://www.vivareal.com.br/imovel/apartamento-1-quartos-liberdade-centro-sao-paulo-40m2-aluguel-RS1800-id-2517688684/,"Apartamento com Quarto para Aluguel, 40m²","Rua Barão de Iguape - Liberdade, São Paulo - SP",40,1,1,--,nan,1800,200,São Paulo,2021-05-11 18:14, Liberdade
2824,1042013359,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-32m2-venda-RS400000-id-1042013359/,Apartamento com Quarto à Venda/Aluguel 32m²,"Rua Doutor Penaforte Mendes - Bela Vista, São Paulo - SP",32,1,1,1,"Piscina
Mobiliado
Churrasqueira
Varanda
Elevador",1650,791,São Paulo,2021-05-11 18:14, Bela Vista
2825,2518955019,https://www.vivareal.com.br/imovel/apartamento-3-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-146m2-venda-RS1382900-id-2518955019/,Apartamento com 3 Quartos para Venda/Aluguel 146m²,"Rua Diana, 1061 - Perdizes, São Paulo - SP",146,3,3,3,"Piscina
Varanda gourmet
Área de serviço
Playground
Salão de festas",4885,1600,São Paulo,2021-05-11 18:14, Perdizes
2826,2512444677,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-37m2-aluguel-RS2200-id-2512444677/,"Apartamento com Quarto para Aluguel, 37m²","Rua Dona Antônia de Queirós - Consolação, São Paulo - SP",37,1,1,1,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",2200,530,São Paulo,2021-05-11 18:14, Consolação
2827,2517284859,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-130m2-aluguel-RS7900-id-2517284859/,"Apartamento com 3 Quartos para Aluguel, 130m²","Paraíso, São Paulo - SP",130,3,4,3,"Piscina
Varanda gourmet
Academia
Elevador
Jardim",7900,1823,São Paulo,2021-05-11 18:14, SP
2828,2516929085,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-60m2-aluguel-RS2200-id-2516929085/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Cardeal Arcoverde, 1828 - Pinheiros, São Paulo - SP",60,2,2,--,nan,2200,250,São Paulo,2021-05-11 18:14, Pinheiros
2829,2517293219,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS1400-id-2517293219/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua das Seringueiras - Jabaquara, São Paulo - SP",60,2,1,1,"Piscina
Academia
Cozinha
Área de serviço
Playground",1400,549,São Paulo,2021-05-11 18:14, Jabaquara
2830,2489059482,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-50m2-venda-RS720000-id-2489059482/,Apartamento com 2 Quartos para Venda/Aluguel 50m²,"Rua Paim, 296 - Bela Vista, São Paulo - SP",50,2,2,1,"Piscina
Varanda
Churrasqueira
Área de serviço
Armário na cozinha",3500,532,São Paulo,2021-05-11 18:14, Bela Vista
2831,2510049980,https://www.vivareal.com.br/imovel/apartamento-1-quartos-paraiso-zona-sul-sao-paulo-com-garagem-38m2-aluguel-RS4600-id-2510049980/,"Apartamento com Quarto para Aluguel, 38m²","Rua Sampaio Viana - Paraíso, São Paulo - SP",38,1,1,1,nan,4600,,São Paulo,2021-05-11 18:14, Paraíso
2832,2516054834,https://www.vivareal.com.br/imovel/apartamento-4-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-107m2-aluguel-RS4890-id-2516054834/,"Apartamento com 4 Quartos para Aluguel, 107m²","Rua Joaquim Antunes, 996 - Pinheiros, São Paulo - SP",107,4,2,2,"Área de serviço
Playground
Salão de festas
Quadra poliesportiva
Salão de jogos",4890,1157,São Paulo,2021-05-11 18:14, Pinheiros
2833,2516935705,https://www.vivareal.com.br/imovel/apartamento-3-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-96m2-aluguel-RS2500-id-2516935705/,"Apartamento com 3 Quartos para Aluguel, 96m²","Rua Cancioneiro Popular - Chácara Santo Antônio, São Paulo - SP",96,3,2,1,"Academia
Elevador
Condomínio fechado
Jardim
Playground",2500,820,São Paulo,2021-05-11 18:14, Chácara Santo Antônio
2834,2519239081,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS3000-id-2519239081/,"Apartamento com 2 Quartos para Aluguel, 80m²","Avenida Bem-te-vi, 339 - Moema, São Paulo - SP",80,2,2,1,"Varanda
Elevador
Cozinha
Área de serviço
Interfone",3000,1072,São Paulo,2021-05-11 18:14, Moema
2835,2495237677,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-345m2-aluguel-RS9800-id-2495237677/,"Apartamento com 3 Quartos para Aluguel, 345m²","Rua Haddock Lobo, 403 - Cerqueira César, São Paulo - SP",345,3,4,2,"Elevador
Condomínio fechado
Jardim",9800,3600,São Paulo,2021-05-11 18:14, Cerqueira César
2836,2516820906,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS1800-id-2516820906/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Itapiru - Saúde, São Paulo - SP",60,2,2,1,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",1800,857,São Paulo,2021-05-11 18:14, Saúde
2837,2518319812,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-80m2-aluguel-RS1200-id-2518319812/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Odorico Mendes, 693 - Móoca, São Paulo - SP",80,2,1,--,nan,1200,270,São Paulo,2021-05-11 18:14, Móoca
2838,2512453810,https://www.vivareal.com.br/imovel/apartamento-3-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-85m2-aluguel-RS2750-id-2512453810/,"Apartamento com 3 Quartos para Aluguel, 85m²","Rua do Estilo Barroco - Chácara Santo Antônio, São Paulo - SP",85,3,2,1,"Elevador
Área de serviço
Playground
Salão de festas",2750,771,São Paulo,2021-05-11 18:14, Chácara Santo Antônio
2839,2509069277,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-112m2-aluguel-RS5500-id-2509069277/,"Apartamento com 3 Quartos para Aluguel, 112m²","Moema, São Paulo - SP",112,3,4,2,"Mobiliado
Piscina
Academia
Elevador
Área de serviço",5500,1400,São Paulo,2021-05-11 18:14, SP
2840,2504646711,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-clarice-zona-oeste-sao-paulo-45m2-aluguel-RS1100-id-2504646711/,"Apartamento com 2 Quartos para Aluguel, 45m²","Avenida Guilherme Mankel, 295 - Vila Clarice, São Paulo - SP",45,2,1,--,"Elevador
Condomínio fechado
Jardim",1100,180,São Paulo,2021-05-11 18:14, Vila Clarice
2841,2518920577,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-104m2-aluguel-RS3985-id-2518920577/,"Apartamento com 3 Quartos para Aluguel, 104m²","Rua Afonso de Freitas, 504 - Paraíso, São Paulo - SP",104,3,2,2,"Área de serviço
Playground
Salão de festas",3985,1100,São Paulo,2021-05-11 18:14, Paraíso
2842,2516218878,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-84m2-aluguel-RS4000-id-2516218878/,"Apartamento com 2 Quartos para Aluguel, 84m²","Rua João Pais, 8 - Brooklin, São Paulo - SP",84,2,3,1,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Área de serviço",4000,1000,São Paulo,2021-05-11 18:14, Brooklin
2843,2515362950,https://www.vivareal.com.br/imovel/apartamento-4-quartos-alto-da-lapa-zona-oeste-sao-paulo-com-garagem-125m2-venda-RS1100000-id-2515362950/,Apartamento com 4 Quartos para Venda/Aluguel 125m²,"Rua Coelho de Carvalho - Alto da Lapa, São Paulo - SP",125,4,4,2,Recepção,2500,1285,São Paulo,2021-05-11 18:14, Alto da Lapa
2844,2519059191,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-110m2-aluguel-RS5200-id-2519059191/,"Apartamento com 2 Quartos para Aluguel, 110m²","Rua Princesa Isabel, 347 - Brooklin, São Paulo - SP",110,2,3,2,nan,5200,957,São Paulo,2021-05-11 18:14, Brooklin
2845,2512969770,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-195m2-venda-RS2700000-id-2512969770/,Apartamento com 3 Quartos para Venda/Aluguel 195m²,"Vila Madalena, São Paulo - SP",195,3,4,4,nan,11000,3400,São Paulo,2021-05-11 18:14, SP
2846,2514831612,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-72m2-venda-RS750000-id-2514831612/,Apartamento com 2 Quartos para Venda/Aluguel 72m²,"Rua Humberto I - Vila Mariana, São Paulo - SP",72,2,2,1,"Piscina
Garagem
Elevador
Cozinha
Área de serviço",2450,1000,São Paulo,2021-05-11 18:14, Vila Mariana
2847,2509508577,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-prudencia-zona-sul-sao-paulo-42m2-aluguel-RS1390-id-2509508577/,"Apartamento com Quarto para Aluguel, 42m²","Avenida Cupecê - Jardim Prudência, São Paulo - SP",42,1,1,--,nan,1390,310,São Paulo,2021-05-11 18:14, Jardim Prudência
2848,2513751402,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-110m2-aluguel-RS2300-id-2513751402/,"Apartamento com 3 Quartos para Aluguel, 110m²","Avenida Diederichsen - Vila Nova Conceição, São Paulo - SP",110,3,2,1,"Varanda
Área de serviço
Armário na cozinha
Interfone",2300,685,São Paulo,2021-05-11 18:14, Vila Nova Conceição
2849,2507103527,https://www.vivareal.com.br/imovel/apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-300m2-venda-RS4799800-id-2507103527/,Apartamento com 4 Quartos para Venda/Aluguel 300m²,"Rua Professor Tamandaré Toledo, 104 - Itaim Bibi, São Paulo - SP",300,4,4,3,"Ar-condicionado
Área de serviço
Salão de festas
Closet",11985,2900,São Paulo,2021-05-11 18:14, Itaim Bibi
2850,2519465664,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parada-inglesa-zona-norte-sao-paulo-com-garagem-56m2-aluguel-RS1620-id-2519465664/,"Apartamento com 2 Quartos para Aluguel, 56m²","Rua Tomé Portes, 56 - Parada Inglesa, São Paulo - SP",56,2,1,1,"Varanda
Churrasqueira
Condomínio fechado
Aceita animais
Salão de festas",1620,600,São Paulo,2021-05-11 18:14, Parada Inglesa
2851,2514771068,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-buarque-centro-sao-paulo-com-garagem-65m2-aluguel-RS2000-id-2514771068/,"Apartamento com 2 Quartos para Aluguel, 65m²","Vila Buarque, São Paulo - SP",65,2,1,1,"Quintal
Área de serviço",2000,850,São Paulo,2021-05-11 18:14, SP
2852,2517110181,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mooca-zona-leste-sao-paulo-com-garagem-63m2-aluguel-RS2400-id-2517110181/,"Apartamento com 3 Quartos para Aluguel, 63m²","Móoca, São Paulo - SP",63,3,2,1,"Varanda
Área de serviço
Playground
Armário embutido
Circuito de segurança",2400,621,São Paulo,2021-05-11 18:14, SP
2853,2508311968,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS2700-id-2508311968/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Professor Martins Santana - Vila Nova Conceição, São Paulo - SP",70,2,2,1,"Piscina
Academia
Elevador
Jardim",2700,1120,São Paulo,2021-05-11 18:14, Vila Nova Conceição
2854,2489454521,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-47m2-aluguel-RS2390-id-2489454521/,"Apartamento com Quarto para Aluguel, 47m²","Alameda Campinas - Jardim Paulista, São Paulo - SP",47,1,1,1,"Mobiliado
Piscina
Ar-condicionado
Elevador
Cozinha",2390,984,São Paulo,2021-05-11 18:14, Jardim Paulista
2855,2518915484,https://www.vivareal.com.br/imovel/apartamento-3-quartos-higienopolis-centro-sao-paulo-com-garagem-160m2-aluguel-RS5000-id-2518915484/,"Apartamento com 3 Quartos para Aluguel, 160m²","Rua Doutor Veiga Filho, 90 - Higienópolis, São Paulo - SP",160,3,3,1,"Elevador
Aceita animais
Playground
Salão de festas
Quadra poliesportiva",5000,1100,São Paulo,2021-05-11 18:14, Higienópolis
2856,2516586929,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-45m2-aluguel-RS2400-id-2516586929/,"Apartamento com Quarto para Aluguel, 45m²","Rua Dona Antônia de Queirós, 88 - Consolação, São Paulo - SP",45,1,1,1,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",2400,570,São Paulo,2021-05-11 18:14, Consolação
2857,2504499797,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-80m2-aluguel-RS2800-id-2504499797/,"Apartamento com 2 Quartos para Aluguel, 80m²","Alameda Ministro Rocha Azevedo - Cerqueira César, São Paulo - SP",80,2,2,1,"Elevador
Condomínio fechado
Área de serviço
Jardim
Salão de festas",2800,1052,São Paulo,2021-05-11 18:14, Cerqueira César
2858,2513731685,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-paulista-zona-leste-sao-paulo-120m2-aluguel-RS3500-id-2513731685/,"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Tabapuã, 650 - Itaim Paulista, São Paulo - SP",120,3,1,--,nan,3500,1000,São Paulo,2021-05-11 18:14, Itaim Paulista
2859,2510917484,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS4000-id-2510917484/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Pamplona - Jardim Paulista, São Paulo - SP",65,2,2,2,"Piscina
Academia
Elevador
Espaço gourmet
Salão de festas",4000,850,São Paulo,2021-05-11 18:14, Jardim Paulista
2860,2478434576,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-40m2-aluguel-RS1000-id-2478434576/,"Apartamento com Quarto para Aluguel, 40m²","Avenida Duque de Caxias, 834 - Santa Cecília, São Paulo - SP",40,1,1,--,"Varanda
Cozinha
Área de serviço",1000,326,São Paulo,2021-05-11 18:14, Santa Cecília
2861,2490417029,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-167m2-aluguel-RS15000-id-2490417029/,"Apartamento com 2 Quartos para Aluguel, 167m²","Rua Coronel Artur de Paula Ferreira, 194 - Vila Nova Conceição, São Paulo - SP",167,2,3,3,"Piscina
Varanda
Varanda gourmet
Churrasqueira
Ar-condicionado",15000,2095,São Paulo,2021-05-11 18:14, Vila Nova Conceição
2862,2518076228,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-30m2-aluguel-RS1800-id-2518076228/,"Apartamento com Quarto para Aluguel, 30m²","Rua Barata Ribeiro, 156 - Bela Vista, São Paulo - SP",30,1,1,1,"Piscina
Academia
Elevador
Condomínio fechado
Aceita animais",1800,,São Paulo,2021-05-11 18:14, Bela Vista
2863,2518779180,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS4200-id-2518779180/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Michigan - Brooklin, São Paulo - SP",70,2,2,1,"Piscina
Varanda
Academia
Churrasqueira
Espaço gourmet",4200,800,São Paulo,2021-05-11 18:14, Brooklin
2864,2516765975,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cidade-dutra-zona-sul-sao-paulo-com-garagem-180m2-aluguel-RS2800-id-2516765975/,"Apartamento com 4 Quartos para Aluguel, 180m²","Rua Cambuci do Vale - Cidade Dutra, São Paulo - SP",180,4,6,2,"Piscina
Varanda
Elevador
Cozinha
Condomínio fechado",2800,1300,São Paulo,2021-05-11 18:14, Cidade Dutra
2865,2513672280,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jabaquara-zona-sul-sao-paulo-38m2-aluguel-RS1890-id-2513672280/,"Apartamento com Quarto para Aluguel, 38m²","Rua Conduru, 49 - Jabaquara, São Paulo - SP",38,1,1,--,"Mobiliado
Varanda
Academia
Churrasqueira
Elevador",1890,500,São Paulo,2021-05-11 18:14, Jabaquara
